k,mention_id,fortune_rank_2025,company_name,ticker,cik_padded,target_report_year,filing_date,report_date,local_text_path,sentence_index,window_start,window_end,ai_keyword,window_text,token_count,seed_efficiency_productivity_count,seed_negative_sensitive_count,seed_content_generation_count,seed_privacy_data_security_count,seed_infrastructure_platform_count,seed_efficiency_productivity_count,seed_negative_sensitive_count,seed_content_generation_count,seed_privacy_data_security_count,seed_infrastructure_platform_count,topic_id,topic_terms
5,HPQ_2024_53,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,53,52,54,artificial intelligence,"Operating in more than 170 countries, HP delivers innovative and sustainable devices, services and subscriptions for personal computing, printing, 3D printing, hybrid work, gaming and other related technologies. We believe artificial intelligence (“AI”) is playing a critical role in the transformation of how people live and work, and customers are beginning to recognize the benefits in security, speed and cost. Our high-performing product portfolio includes HP’s new line of AI PCs and workstations built with the computing power to enable local AI processing for enhanced performance and features as well as intelligent print features incorporated into our home, office and graphics solutions.",64,1,2,0,2,0,1,2,0,2,0,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,HPQ_2024_54,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,54,53,55,AI,"We believe artificial intelligence (“AI”) is playing a critical role in the transformation of how people live and work, and customers are beginning to recognize the benefits in security, speed and cost. Our high-performing product portfolio includes HP’s new line of AI PCs and workstations built with the computing power to enable local AI processing for enhanced performance and features as well as intelligent print features incorporated into our home, office and graphics solutions. Our broad range of security capabilities are designed to protect an increasingly distributed user base through security enhanced PCs and printers, hardware-enforced endpoint security software (for both HP and non-HP PCs), and endpoint security services.",69,1,5,0,5,0,1,5,0,5,0,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,HPQ_2024_56,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,56,55,57,AI,"Our broad range of security capabilities are designed to protect an increasingly distributed user base through security enhanced PCs and printers, hardware-enforced endpoint security software (for both HP and non-HP PCs), and endpoint security services. Our security solutions provide layered resiliency using enhanced features such as containment and isolation technology as well as the use of AI deep-learning to identify and remove malware threats. We have three reportable segments: Personal Systems, Printing and Corporate Investments.",52,0,6,0,6,1,0,6,0,6,1,2,cybersecurity; attacks; security; cyber; information; systems; risk; threats; threat; risks; including; actors; incidents; ai; data
5,HPQ_2024_58,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,58,57,59,AI,"We have three reportable segments: Personal Systems, Printing and Corporate Investments. Personal Systems Personal Systems offers desktops, notebooks, and workstations (including HP’s portfolio of AI PCs and workstations), thin clients, retail point-of-sale (“POS”) systems, displays, hybrid systems, software, solutions including endpoint security and services. Personal Systems includes support and deployment, configurations and extended warranty services and maintains multi-operating system and multi-architecture strategies using Microsoft Windows and Google Chrome operating systems, and predominantly uses processors from Intel, AMD, and NVIDIA.",60,0,5,0,5,8,0,5,0,5,8,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,HPQ_2024_108,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,108,107,109,AI,"Research and Development Innovation across products, services, business models and processes is a key element of our culture and success. We are focused on developing products, services and solutions that anticipate customers’ changing needs and desires, and emerging technological trends, including accelerating the delivery of AI throughout our product portfolio. We continue to invest in innovation in both the areas where we believe we can make a unique contribution and where strategic partnerships will leverage our cost structure and maximize our customers’ experiences.",49,1,0,0,0,1,1,0,0,0,1,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,HPQ_2024_143,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,143,142,144,artificial intelligence,"We provide enterprise-wide skill development solutions and resources that focus on the critical skills all employees need to perform at their best in their jobs today and in the future. In partnership with industry thought partners and internal experts, HP offers learning opportunities in key areas such as software development, artificial intelligence, data science, product management, communications, change agility, and strategic thinking. HP prioritizes skill development experiences that accommodate employee-specific needs and demanding schedules, with an emphasis on learning that drives immediate application and measurable behavior change.",59,0,0,0,1,0,0,0,0,1,0,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,HPQ_2024_240,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,240,239,241,artificial intelligence,"In addition, we need to innovate, develop and execute on evolutionary strategies in a rapidly changing and increasingly hybrid environment, seize on disruptive opportunities and effectively respond to secular trends and shifts in customer preferences. Our financial performance will depend in part on our ability to remain competitive in offerings geared towards new or emerging market trends, such as artificial intelligence and hybrid consumption. For example, in fiscal year 2024 we experienced continued demand softness in printing products and solutions and we believe we and others in our industry face continuing secular challenges related to, among other things, decreased demand for printing products and solutions as a result of increased digitization and hybrid work, and increasing competition from generic alternatives.",74,0,1,0,1,0,0,1,0,1,0,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,HPQ_2024_245,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,245,244,246,AI,"In addition, we may be unable to successfully execute our strategy, sufficiently invest in, prioritize research and development, market and scale, or accurately project the financial performance of our key growth areas, other strategic growth initiatives and existing offerings, accurately predict technological or business trends or control costs. Moreover, the process of developing new high-technology products, services and solutions and enhancing existing products, services and solutions, including through the introduction of AI capabilities, is complex, costly and uncertain, and we may be unable to anticipate or respond to customers’ changing needs, accurately identify emerging technological trends or accurately project the demand, pricing, or other market dynamics of such trends. Our ability to successfully offer our products, services and solutions in this rapidly evolving market requires an effective planning, forecasting, and management process to enable us to effectively calibrate and adjust our business and business models in response to fluctuating market opportunities and conditions.",95,4,0,0,0,1,4,0,0,0,1,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,HPQ_2024_256,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,256,255,257,AI,"Moreover, new products and services may not be profitable, and even if they are profitable, the operating margins may not be as high as the historical or anticipated margins. 12 Table of Contents We expect the proliferation of AI to have a significant impact on our industry and the markets in which we compete, and the development and use of AI presents competitive, reputational, and liability risks. We believe the proliferation of AI, especially as it relates to our product and solutions offerings, will have a significant impact on customer preferences and market dynamics in our industry, and our ability to effectively compete in this space will be critical to our financial performance.",54,0,2,0,1,0,0,2,0,1,0,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,HPQ_2024_257,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,257,256,258,AI,"12 Table of Contents We expect the proliferation of AI to have a significant impact on our industry and the markets in which we compete, and the development and use of AI presents competitive, reputational, and liability risks. We believe the proliferation of AI, especially as it relates to our product and solutions offerings, will have a significant impact on customer preferences and market dynamics in our industry, and our ability to effectively compete in this space will be critical to our financial performance. We also believe that the effective use of AI in our internal operations is important to our long-term success.",47,0,2,0,1,0,0,2,0,1,0,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,HPQ_2024_258,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,258,257,259,AI,"We believe the proliferation of AI, especially as it relates to our product and solutions offerings, will have a significant impact on customer preferences and market dynamics in our industry, and our ability to effectively compete in this space will be critical to our financial performance. We also believe that the effective use of AI in our internal operations is important to our long-term success. We are working to incorporate AI capabilities into our consumer and commercial products and solutions, as well as across the company in our own internal operations, and our research into and continued development of such technologies remain ongoing.",49,0,1,0,1,0,0,1,0,1,0,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,HPQ_2024_259,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,259,258,260,AI,"We also believe that the effective use of AI in our internal operations is important to our long-term success. We are working to incorporate AI capabilities into our consumer and commercial products and solutions, as well as across the company in our own internal operations, and our research into and continued development of such technologies remain ongoing. As with many innovations, AI presents risks, challenges, and unintended consequences that could affect its rate and success of adoption, and therefore our business, and there is no guarantee that our use of AI or incorporation of AI capabilities into our products and solutions will benefit our business operations or result in products and solutions that are preferred by our customers.",54,0,0,0,0,0,0,0,0,0,0,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,HPQ_2024_260,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,260,259,261,AI,"We are working to incorporate AI capabilities into our consumer and commercial products and solutions, as well as across the company in our own internal operations, and our research into and continued development of such technologies remain ongoing. As with many innovations, AI presents risks, challenges, and unintended consequences that could affect its rate and success of adoption, and therefore our business, and there is no guarantee that our use of AI or incorporation of AI capabilities into our products and solutions will benefit our business operations or result in products and solutions that are preferred by our customers. We have invested, and expect to continue to invest, significant resources to build and support our AI products.",54,0,0,0,0,0,0,0,0,0,0,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,HPQ_2024_261,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,261,260,262,AI,"As with many innovations, AI presents risks, challenges, and unintended consequences that could affect its rate and success of adoption, and therefore our business, and there is no guarantee that our use of AI or incorporation of AI capabilities into our products and solutions will benefit our business operations or result in products and solutions that are preferred by our customers. We have invested, and expect to continue to invest, significant resources to build and support our AI products. If our AI products fail to operate as anticipated or as well as competing products or otherwise do not meet customer needs or if we are unable to bring AI-enabled products and solutions to market as effectively, or with the same speed or in the same volumes, as our competitors, we may fail to recoup our investments in AI or improve our financial performance, our competitive position may be harmed, and our business and reputation may be adversely impacted.",71,0,1,0,1,0,0,1,0,1,0,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,HPQ_2024_262,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,262,261,263,AI,"We have invested, and expect to continue to invest, significant resources to build and support our AI products. If our AI products fail to operate as anticipated or as well as competing products or otherwise do not meet customer needs or if we are unable to bring AI-enabled products and solutions to market as effectively, or with the same speed or in the same volumes, as our competitors, we may fail to recoup our investments in AI or improve our financial performance, our competitive position may be harmed, and our business and reputation may be adversely impacted. Moreover, our actions to drive demand to AI products may result in cannibalization of demand for our traditional, non-AI products.",56,0,1,0,1,0,0,1,0,1,0,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,HPQ_2024_263,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,263,262,264,AI,"If our AI products fail to operate as anticipated or as well as competing products or otherwise do not meet customer needs or if we are unable to bring AI-enabled products and solutions to market as effectively, or with the same speed or in the same volumes, as our competitors, we may fail to recoup our investments in AI or improve our financial performance, our competitive position may be harmed, and our business and reputation may be adversely impacted. Moreover, our actions to drive demand to AI products may result in cannibalization of demand for our traditional, non-AI products. In addition, AI algorithms may be flawed.",50,0,1,0,1,0,0,1,0,1,0,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,HPQ_2024_264,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,264,263,265,AI,"Moreover, our actions to drive demand to AI products may result in cannibalization of demand for our traditional, non-AI products. In addition, AI algorithms may be flawed. Datasets may be insufficient or contain biased information.",19,0,0,0,0,0,0,0,0,0,0,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,HPQ_2024_266,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,266,265,267,AI,"Datasets may be insufficient or contain biased information. AI models deployed by us or our partners may lead to unexpected or unintended outcomes that could erode trust in our AI products and solutions and potentially cause harm to individuals or society. These deficiencies and other failures of AI systems could subject us to competitive harm, regulatory action, legal liability, including under new proposed legislation regulating AI in jurisdictions such as the U.S. and European Union, new applications of existing data protection, privacy, intellectual property, and other laws, and brand or reputational harm.",54,0,4,0,3,2,0,4,0,3,2,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,HPQ_2024_267,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,267,266,268,AI,"AI models deployed by us or our partners may lead to unexpected or unintended outcomes that could erode trust in our AI products and solutions and potentially cause harm to individuals or society. These deficiencies and other failures of AI systems could subject us to competitive harm, regulatory action, legal liability, including under new proposed legislation regulating AI in jurisdictions such as the U.S. and European Union, new applications of existing data protection, privacy, intellectual property, and other laws, and brand or reputational harm. Additionally, our obligations to comply with the evolving legal and regulatory landscape could entail significant costs or limit our ability to incorporate certain AI capabilities into our products and solutions.",66,1,5,0,3,2,1,5,0,3,2,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,HPQ_2024_268,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,268,267,269,AI,"These deficiencies and other failures of AI systems could subject us to competitive harm, regulatory action, legal liability, including under new proposed legislation regulating AI in jurisdictions such as the U.S. and European Union, new applications of existing data protection, privacy, intellectual property, and other laws, and brand or reputational harm. Additionally, our obligations to comply with the evolving legal and regulatory landscape could entail significant costs or limit our ability to incorporate certain AI capabilities into our products and solutions. Some AI capabilities also present ethical issues, and we may be unsuccessful in identifying or resolving issues before they arise.",63,1,5,0,3,1,1,5,0,3,1,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,HPQ_2024_269,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,269,268,270,AI,"Additionally, our obligations to comply with the evolving legal and regulatory landscape could entail significant costs or limit our ability to incorporate certain AI capabilities into our products and solutions. Some AI capabilities also present ethical issues, and we may be unsuccessful in identifying or resolving issues before they arise. If we enable or offer AI products or solutions or implement AI capabilities in our internal operations that are controversial because of their impact on human rights, the environment, privacy, employment, or other social, economic, or political issues, we may experience brand or reputational harm or greater employee attrition .",58,1,4,0,1,0,1,4,0,1,0,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,HPQ_2024_270,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,270,269,271,AI,"Some AI capabilities also present ethical issues, and we may be unsuccessful in identifying or resolving issues before they arise. If we enable or offer AI products or solutions or implement AI capabilities in our internal operations that are controversial because of their impact on human rights, the environment, privacy, employment, or other social, economic, or political issues, we may experience brand or reputational harm or greater employee attrition . We are heavily dependent on third-party suppliers and supply chain issues have adversely affected, and could adversely affect in the future, our financial results.",55,0,3,0,1,0,0,3,0,1,0,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,HPQ_2024_287,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,287,286,288,AI,"We represent a substantial portion of the business for certain OMs, and changes to the nature or volume of our business transactions with a particular OM could adversely affect the OM and lead to shortages or delays in receiving component products from that OM. Increased demand for particular components due to industry trends, including components required for the operation of AI, may lead to shortages, delays, and price increases. Our anticipation of these and other supply chain dynamics may result in us purchasing components in greater volumes and on earlier schedules in order to secure an adequate supply, which could adversely affect our working capital and cash flow.",56,0,0,0,0,0,0,0,0,0,0,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,HPQ_2024_359,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,359,358,360,AI,"In the course of conducting our business, we must address quality and security issues associated with our products and services, including potential flaws in our engineering, design and manufacturing processes, unsatisfactory performance under service contracts, and unsatisfactory performance or malicious acts by third-parties. Many of our products and services, including those which incorporate AI capabilities, are dependent on third-party software, including from Microsoft and Google, to function as intended, and product issues also sometimes result from the interaction between our products and third-party products and software. Our business is also exposed to the risk of defects in third-party components or materials included in our products, including security vulnerabilities.",61,0,4,0,2,0,0,4,0,2,0,2,cybersecurity; attacks; security; cyber; information; systems; risk; threats; threat; risks; including; actors; incidents; ai; data
5,HPQ_2024_476,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,476,475,477,AI,"Geopolitical tensions or conflicts may further heighten the risk of cybersecurity attacks. The emergence and maturation of AI capabilities may also lead to new and/or more sophisticated methods of attack, including fraud that relies upon “deep fake” impersonation technology or other forms of generative automation that may scale up the efficiency or effectiveness of cybersecurity attacks. While we carry cyber insurance, we cannot be certain that our coverage will be adequate for liabilities actually incurred, that insurance will continue to be available to us on economically reasonable terms, or at all, or that any insurer will not deny coverage as to any future claim.",60,3,3,0,2,0,3,3,0,2,0,2,cybersecurity; attacks; security; cyber; information; systems; risk; threats; threat; risks; including; actors; incidents; ai; data
5,HPQ_2024_522,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,522,521,523,artificial intelligence,"In addition, we operate in emerging markets, which can be more volatile. Our future business and financial performance could suffer due to a variety of international factors, including: • instability in a country’s or region’s economic, regulatory or political conditions, including inflation, recession, interest rate fluctuations, changes or uncertainty in fiscal or monetary policy, actual or anticipated military or political conflicts, health emergencies or pandemics; • the imposition by governments of additional taxes, tariffs or other restrictions on foreign trade or changes in restrictions on trade between the United States and other countries where HP products are manufactured or sold, including China; • trade sanctions, embargoes, country localization requirements and import restrictions and other policies and regulations affecting production, shipping, pricing and marketing of products, including policies adopted by any country that may favor domestic companies and technologies over foreign competitors; • political sentiment impacting global trade, including the willingness of non-U.S. consumers to purchase from U.S. corporations; • local labor conditions and regulations, including labor issues faced by suppliers and OEMs, or immigration and labor laws which may adversely impact our access to technical and professional talent; • changes or uncertainty in international, national or local legal environments, including tax, data handling, privacy, artificial intelligence, intellectual property, consumer protection, environmental and antitrust laws; • import, export or other business licensing requirements or requirements relating to making foreign direct investments, which could increase our cost of doing business, prevent us from shipping products, affect our ability to obtain favorable terms for components, increase our operating costs or lead to penalties or restrictions; • compliance with the U.S. Foreign Corrupt Practices Act, U.S. export control and trade sanction laws, and similar anti-corruption and international trade laws, and adverse consequences for any failure to comply, including compliance by recently acquired companies, which may have less robust internal compliance procedures; and • fluctuations in freight costs, limitations on shipping and receiving capacity, and other disruptions in the transportation and shipping infrastructure at important geographic points for our products and shipments.",213,3,2,0,4,1,3,2,0,4,1,0,data; laws; regulations; including; privacy; business; protection; laws regulations; information; regulatory; subject; products; changes; requirements; related
5,HPQ_2024_613,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,613,612,614,AI,"Moreover, we are becoming increasingly subject to laws, regulations and international treaties relating to climate change, such as carbon pricing or product energy efficiency requirements or more prescriptive reporting requirements. Additionally, the rapid evolution and increased adoption of AI technologies and our obligations to comply with emerging laws and regulations may require us to develop additional AI-specific governance programs, which could entail significant costs or limit our ability to incorporate certain AI capabilities into our products and solutions. As these new laws, regulations, treaties and similar initiatives and programs are adopted and implemented, we will be required to comply or potentially face market access limitations or restrictions on our products entering certain jurisdictions, sanctions or other penalties, including fines.",75,2,0,0,1,1,2,0,0,1,1,4,ai; use; risks; technologies; use ai; business; legal; regulatory; laws; artificial intelligence; artificial; intelligence; products; including; data
5,HPQ_2024_656,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,656,655,657,AI,"Cybersecurity HP’s work to defend against cybersecurity threats is occurring against the backdrop of an evolving global threat landscape. Like other Fortune 500 companies, we face a substantial number of cybersecurity threats—ranging from common cyberattacks such as phishing to more evolved threats that incorporate the use of AI. Our products and processes pose an attractive challenge for the most advanced of threat actors—including but not limited to those who are state-sponsored.",46,0,3,0,3,0,0,3,0,3,0,2,cybersecurity; attacks; security; cyber; information; systems; risk; threats; threat; risks; including; actors; incidents; ai; data
5,HPQ_2024_718,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,718,717,719,AI,"We have three reportable segments: Personal Systems, Printing, and Corporate Investments. The Personal Systems segment offers commercial and consumer desktops, notebooks and workstations (including HP’s portfolio of AI PCs and workstations), thin clients, retail POS systems, displays, hybrid systems, software, solutions including endpoint security, and services. The Printing segment provides consumer and commercial printer hardware, supplies, solutions and services.",43,0,3,0,3,4,0,3,0,3,4,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
5,HPQ_2024_721,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,721,720,722,AI,"Corporate Investments include certain business incubation and investment projects. • In Personal Systems, our long-term strategic focus is on: ◦ profitable growth through innovation, market segmentation and simplification of our portfolio; ◦ enhanced innovation in multi-operating systems, multi-architecture, customer segments and other key attributes; ◦ investing in endpoint services and solutions. We are focused on services, including Device-as-a-Service, as the market shifts to subscription-based solutions, and accelerating in attractive adjacencies such as hybrid systems; and ◦ driving innovation to enable productivity and collaboration, with AI PCs and workstations playing a critical role in the transformation of how people live and work. • In Printing, our long-term strategic focus is on: ◦ offering innovative, intelligent printing experiences and subscription-based solutions designed to securely serve consumer and SMB customers through our Instant Ink Services and HP All-In Plan, as well as large enterprises through our Managed Print Services solutions; ◦ providing digital printing solutions for industrial graphics segments and applications including commercial publishing, labels, packaging, and textiles; and ◦ expanding our footprint in 3D printing across digital manufacturing and strategic applications. We have focused on growing our hybrid systems, gaming, workforce solutions, consumer subscriptions, industrial graphics and our 3D and personalization businesses at a rate faster than our core business with accretive margins in the longer term.",133,1,2,0,2,4,1,2,0,2,4,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,HPQ_2024_729,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,729,728,730,AI,"We believe we are well positioned to lead the future of work with our competitive product lineup and enhanced portfolio of hybrid systems, remote-computing solutions, and intelligent print solutions. We are driving innovation by accelerating the delivery of AI across our product portfolio and focusing on growth opportunities in commercial, solutions, and premium consumer and gaming markets. We are consolidating all our software resources under the Technology and Innovation Organization to evolve from a transactional hardware company to a more experience-led organization, further strengthening our ability to capture these opportunities.",53,0,0,0,0,1,0,0,0,0,1,3,ai; cloud; software; solutions; services; customers; platform; data; computing; intel; products; infrastructure; nvidia; applications; edge
5,HPQ_2024_755,84,HP,HPQ,0000047217,2024,2024-12-13,2024-10-31,data/processed/sec_10k_text/top100/chunk_04/HPQ/2024_HPQ_10k.txt,755,754,756,AI,"We accelerated our cumulative savings target for fiscal year 2024 and are on track to achieve our overall program savings. Since announcing our Fiscal 2023 Plan, we have enhanced our digital capabilities in Workforce Solutions and continued to leverage AI to positively impact our products, solutions and operations. Additionally, we are reducing portfolio complexity, improving continuity of supply, and increasing our forecast accuracy across our business to drive reduction in our cost of sales and operating expenses.",41,3,1,0,0,0,3,1,0,0,0,1,products; including; business; services; ai; new; revenue; changes; capital; technology; market; operations; financial; growth; continue
